divergence at cell 0,divergence at cell 1,divergence at cell 2,divergence at cell 3,divergence at cell 4,divergence at cell 5,divergence at cell 6,divergence at cell 7,divergence at cell 8,pressure correction
0.15937053,-0.00090399384,0.0115594715,0.1596543,0.00068327785,0.021143854,0.20351572,0.03683272,-0.0074498057,0.000307475
0.0005108509,0.0015402716,0.0027233642,0.0005140547,0.001540158,0.002723746,0.0005113464,0.0015408117,0.0027259607,0.00069307105
-0.33264926,-0.009844594,-0.07724784,-0.4850087,0.013253115,-0.039790593,-0.34166014,0.0263554,-0.021082386,0.0059639015
-0.016545724,-0.02010455,-0.026647408,-0.025405262,-0.026459765,-0.030374307,-0.024770213,-0.02828278,-0.032194026,-0.011906894
-0.023902155,-0.0457294,-0.028211217,-0.05824707,-0.029685047,-0.07625842,-0.0325056,-0.035567693,-0.019234378,-0.013358271
-0.008204397,-0.003028172,-0.0024340353,-0.006243095,0.0019049421,-0.0015812642,-0.009559958,-0.0030112206,-0.0088130385,0.00085722393
-0.021675557,-0.028186738,-0.08369398,-0.004922956,-0.051012605,-0.0997124,-0.05590743,-0.08024061,-0.09350811,-0.022955671
0.0028376393,0.0055129696,0.0,0.0026015323,0.005126614,0.0,0.0024947077,0.004516918,0.0,0.0023069764
-0.0138999075,-0.0122924745,-0.01352321,-0.059732296,-0.034917504,-0.021695267,-0.0050088987,-0.016387664,-0.024211653,-0.015712876
-0.06751175,-0.05979532,-0.054913864,-0.07200617,-0.07052226,-0.06938823,-0.06434642,-0.06682414,-0.070464864,-0.031735018
-0.037062407,-0.035274476,-0.060056224,-0.030750647,-0.02971077,-0.033419847,-0.08687484,-0.068513304,-0.06517804,-0.013369846
-0.027008861,-0.021793224,-0.022565931,-0.052217968,-0.027833283,-0.029104345,-0.0316414,-0.03336811,-0.0152150765,-0.012524977
-0.0016110847,-0.0005311128,0.0005195495,-0.0015926184,-0.0005299272,0.00052295625,-0.001568812,-0.00053547136,0.00053628907,-0.00023846724
-0.02603747,-0.022323363,-0.01479999,-0.018639997,-0.024342284,-0.02131679,-0.01066567,-0.01435183,-0.026077218,-0.010954027
-0.00020453706,0.0009047985,0.00020774454,-0.000982184,0.0010617077,0.0024314541,0.0032534003,0.0016897544,0.0030677281,0.00047776848
-0.037266687,-0.029584676,-0.015568033,-0.047054768,-0.01693362,0.0065926462,-0.045002773,-0.016906917,0.009937286,-0.007620129
-0.015520703,-0.0108669065,-0.015511729,0.0016912632,-0.069218986,-0.0044120103,-0.005538244,-0.0028251112,-0.010377146,-0.031148544
0.0015353039,0.002720547,0.0028863316,0.0015402716,0.0027233642,0.0028861277,0.001540158,0.002723746,0.0028861668,0.0012255139
-0.071928784,-0.07519919,-0.0766079,-0.072728455,-0.06988716,-0.06610829,-0.07575534,-0.07290058,-0.06749475,-0.03144922
-0.08450979,-0.07395067,-0.07025216,-0.050822634,-0.07395655,-0.077968076,-0.03472089,-0.045676757,-0.0523572,-0.033280447
-0.008634388,-0.006294599,-0.005362221,-0.0073771384,-0.0062712603,-0.0052895006,-0.007470674,-0.0066126706,-0.005282903,-0.0028220671
-0.017312814,-0.016423482,-0.014993504,-0.0103911385,-0.008426666,-0.008063458,0.028387487,0.03054595,0.025931135,-0.0037919998
-0.013965484,-0.013151927,-0.012304112,-0.008187659,-0.0064161792,-0.005019285,0.025520384,0.025159076,0.022526339,-0.0028872807
0.0024947077,0.004516918,0.0,0.0020525753,0.005204186,0.0,0.0025188923,0.0032726899,0.0,0.0023418835
0.004389845,-0.0072667077,0.0041162744,0.040891394,0.03162252,0.027567923,0.035356533,0.03761171,0.03411584,0.014230134
-0.0037606377,-0.008757743,-0.008552782,-0.0112994015,-0.010667538,-0.0036046142,-0.0010465314,0.00062646717,-0.015567899,-0.0048003923
-0.006687695,-0.005293427,-0.004210852,-0.0015333667,-8.247793e-05,0.00067337044,0.030228164,0.026231073,0.023249056,-3.7115067e-05
-0.06539798,-0.0661229,-0.0866125,-0.0028840862,-0.002545368,-0.006989058,-0.0071163774,-7.298589e-05,0.008779278,-0.0011454156
-0.0047726873,-0.0033417419,-0.0073620863,4.936941e-05,-0.009230681,-0.0075555425,-0.052180838,-0.04258804,-0.008098256,-0.0041538063
-0.013403028,-0.05499886,-0.027735636,-0.1765896,-0.0014633238,-0.022467785,-0.02473545,-0.02656518,-0.06737389,-0.0006584957
-0.058378413,-0.06461056,-0.04994946,-0.08219987,-0.08204805,-0.07914531,-0.081028715,-0.082663365,-0.08191101,-0.03692162
-0.08464535,-0.08187641,-0.07485709,-0.08441359,-0.081943005,-0.081508085,-0.062680356,-0.07209805,-0.06843214,-0.03687435
-0.05590743,-0.08024061,-0.09350811,-0.026065245,-0.017551363,-0.010525152,-0.0376544,-0.017003119,-0.012624547,-0.007898113
-0.018757164,-0.017922416,-0.021643862,0.040719345,0.041016445,0.040697128,0.0,0.0,0.0,0.024609866
-0.00073277764,-0.0033510665,-0.0029165624,0.0011069309,-0.0051392,-0.0034535788,-0.0014616512,0.002201425,-0.009289959,-0.00231264
-0.0006046165,-0.0070392825,-0.0048434883,-0.00684477,-0.007110689,-0.004396891,-0.0045270715,-0.006971663,-0.004556072,-0.00319981
-0.0037563387,-0.002574889,-0.0015247408,-0.0037754327,-0.0025849938,-0.0015439745,-0.0037298333,-0.002646368,-0.0014836639,-0.0011632472
-0.009932891,-0.019187542,-0.022469483,-0.020269876,-0.018796723,-0.0030400716,0.003622693,-0.017586406,-0.022226272,-0.008458525
0.058112867,0.058494337,0.05961329,-0.09030342,-0.07968886,-0.090670854,-0.0203915,-0.019049145,-0.027470363,-0.035859987
0.0012896806,0.0014730543,0.0012731552,0.0011093765,0.0024202466,0.0015539601,0.00086966157,0.0023112297,0.0008359626,0.001089111
0.0041154996,-0.027824484,0.0034777336,-0.01707216,-0.05180639,-0.017927952,-0.021216387,-0.058717996,-0.015520703,-0.023312874
0.022178017,0.024565812,0.025984917,0.015892863,0.024966437,0.028525265,-0.0026008897,0.012889076,0.020701835,0.011234896
-0.0014616512,0.002201425,-0.009289959,-0.0079422,-0.014198285,-0.01005835,-0.0056433342,-0.010177134,-0.03537894,-0.0063892277
0.0027233642,0.0028861277,0.0,0.002723746,0.0028861668,0.0,0.0027259607,0.0028865654,0.0,0.0012987751
-0.0011579227,4.5402907e-05,0.0008349456,-0.0013600634,-0.000938423,0.000563249,-0.0015962785,-0.00051178504,6.213784e-05,-0.00042229032
0.043398958,0.028275628,0.013857167,0.023326233,0.0037619537,-0.0050303712,0.009220924,0.009157783,-0.026636768,0.0016928791
-8.247793e-05,0.00067337044,0.0012787897,0.026231073,0.023249056,0.020346723,-0.034200665,-0.028979104,-0.024325907,0.0104620755
-0.006262729,-0.004937049,-0.003910793,-0.0062622186,-0.0050259493,-0.0039649615,-0.0051853023,-0.004976103,-0.0039428445,-0.002261677
-0.16831781,0.14866596,-0.015747368,0.1137469,0.12269503,0.011185735,-0.1385039,0.13875893,-0.029705316,0.055212762
-0.0109994495,-0.001633063,-0.01852481,-0.015165588,-0.0097562205,0.00052502565,-0.013979062,-0.013484656,-0.014461803,-0.0043902993
-0.0095655285,-0.036023576,-0.04663483,-0.01868293,-0.003942307,-0.041577578,-0.018687647,-0.022080904,-0.011560019,-0.0017740382
-0.010096444,-0.0091424715,-0.0042580273,-0.002916337,0.01440233,0.012050975,-0.020152695,-0.010992756,0.0037364867,0.006481048
0.00032916665,0.00078020245,0.0012805089,-0.00046746433,0.0005532652,0.0016082302,-0.0004623793,0.0005757697,0.0016890503,0.00024896933
-0.050697193,-0.05542382,-0.064943835,-0.039254524,-0.02966544,-0.033537507,-0.037165076,-0.024829447,-0.024211809,-0.013349447
0.010093212,-0.009096436,-0.010238886,-0.1036885,-0.011887081,-0.007089108,-0.04994946,-0.039513588,-0.012086015,-0.0053491862
-0.08868483,-0.081028715,-0.082663365,-0.09677495,-0.08628307,-0.08464535,-0.099302456,-0.08917476,-0.08441359,-0.038827382
0.0005859211,0.00056498125,-0.0025324412,-0.0013019033,-0.0012118369,-0.00015820563,-0.013264596,-0.013913255,-0.012901563,-0.0005453266
-0.0025324412,-0.01818655,-0.027647685,-0.00015820563,0.0002094172,-0.00062438473,-0.012901563,-0.011350017,-0.010103557,9.423774e-05
-0.018095095,0.03666182,0.02598851,-0.00909787,0.0071264394,0.012959428,-0.011889577,-0.013477523,0.002867967,0.0032068975
-0.028092954,-0.027009841,-0.026509982,-0.027916733,-0.026280086,-0.023126595,-0.07034132,-0.0685366,-0.06642522,-0.011826038
0.012821987,0.019496411,0.006888032,-0.015193731,-0.016141936,-0.012101471,-0.036319435,-0.03876558,-0.04463333,-0.007263871
-0.024394736,-0.05414352,-0.023812085,-0.06778628,-0.020309478,-0.021816965,-0.080969885,-0.029629536,-0.051534858,-0.009139265
-0.0351229,-0.0750716,-0.0916903,-0.113582075,-0.10689668,-0.10184851,-0.09904133,-0.104743585,-0.10685348,-0.048103508
-0.0047181337,-0.0036891736,-0.0026675798,-0.0049566217,-0.003633907,-0.0026836013,-0.0059529254,-0.0035530264,-0.002668012,-0.0016352581
-0.005900681,-0.04172972,-0.06842768,-0.029875875,-0.058288097,-0.08184293,-0.03335759,-0.07308486,-0.09263295,-0.026229642
-0.014709137,-0.014927271,-0.018129671,0.07745589,0.073468365,0.082515195,-0.13406664,-0.117044136,-0.13512424,0.033060763
0.0,-0.9522934,-0.11743595,0.0,-0.8989968,-0.07417432,0.0,-0.8770939,-0.07570241,-0.539398
-0.03132607,-0.033645816,-0.026501738,-0.013834842,-0.012820832,-0.01282759,-0.018470258,-0.019344948,-0.015305795,-0.0057693743
-0.0013019033,-0.0012118369,-0.00015820563,-0.013264596,-0.013913255,-0.012901563,-0.010214753,-0.008212524,-0.0058264807,-0.0062609646
-0.0588001,-0.034260064,-0.019241374,-0.06610269,-0.04292955,-0.032536533,-0.0637947,-0.055129807,-0.04192466,-0.019318296
-0.016137961,-0.01936584,-0.019144885,-0.030428372,-0.0075554624,-0.046900418,-0.014094323,-0.021487504,-0.030589618,-0.003399958
0.00468722,-0.025437921,-0.049220026,-0.05698374,-0.027078584,-0.03788331,-0.0873968,-0.04970199,-0.04506597,-0.012185362
0.019228237,0.013986115,-0.010339854,-0.01588421,-0.0037969435,-0.015940499,-0.014585661,-0.0073448378,-0.009143964,-0.0017086245
-0.0122924745,-0.01352321,-0.039183587,-0.034917504,-0.021695267,-0.019979373,-0.016387664,-0.024211653,-0.028290488,-0.00976287
-0.0020346367,-0.0059529254,-0.0035530264,-0.0072508897,-0.0058538504,-0.003717212,0.003714791,-0.004888691,-0.0040059644,-0.0026342326
-0.09022015,-0.08025482,-0.06555371,-0.07685552,-0.068056546,-0.06922364,-0.02370073,-0.021231703,-0.019173693,-0.030625446
-0.0016874188,-0.012106924,-0.011495675,-0.01852481,-0.0022186842,-0.009871711,0.00052502565,-0.0122107295,-0.010715252,-0.0009984078
0.007971957,0.0049239844,-0.007818922,0.014008716,-0.007749304,-0.010485277,-0.029815033,-0.025185868,-0.011300862,-0.0034871867
-0.042231783,-0.038692683,-0.037114948,0.0049994513,-0.0014041811,-0.027719475,0.00056498125,-0.0025324412,-0.01818655,-0.00063188147
-0.015208222,-0.017408062,0.00016788021,-0.0059451573,-0.006494738,-0.005338054,-0.0065235645,-0.0064749196,-0.005241517,-0.002922632
-0.010397278,-0.024263434,-0.027211681,-0.118662,-0.04117252,-0.060485423,-0.0147926025,-0.023902155,-0.0457294,-0.018527633
0.006888032,0.017465577,-0.029331267,-0.012101471,-0.017443016,-0.013354197,-0.04463333,-0.03793171,-0.06470811,-0.007849357
-0.030391723,-0.020770665,-0.0026334748,-0.018084623,-0.015699483,-0.049275693,-0.033166975,-0.017681442,-0.0072512403,-0.007064767
-0.013756683,-0.014071326,-0.013420522,-0.01790143,-0.002648695,-0.012466833,-0.02050723,-0.016045623,-0.03292737,-0.0011919127
0.014532734,-0.015037203,-0.018260023,-0.054798163,-0.011327695,-0.0064240135,-0.013269637,-0.017298767,-0.01810247,-0.005097463
-0.032493606,-0.002435727,-0.00143974,-0.02902318,-0.052174743,0.009476948,-0.016221512,-0.019286776,-0.049343843,-0.023478635
0.0,0.0,0.0,-0.0069583952,0.00013849884,-0.005441159,0.0012500286,0.0023784116,-0.0025137588,8.30993e-05
0.010990396,-0.020441808,0.0,0.003281761,0.00012245774,0.0,0.0014730543,0.0012731552,0.0,5.5105982e-05
-0.025185868,-0.011300862,-0.01066567,-0.022362038,-0.015052095,-0.009685516,-0.0035076588,0.00010870397,0.00017221272,-0.0067734425
-0.017053567,-0.022982765,-0.009684756,-0.022666972,-0.023007248,-0.024298653,-0.07019156,-0.033398166,-0.04903391,-0.010353262
-0.0031546708,-0.001897607,-0.0008411873,-0.0029717702,-0.0020335335,-0.00084614754,-0.003082307,-0.0021466874,-0.0011145789,-0.0009150901
-0.14260706,0.14356455,-0.0005156994,-0.07088268,0.10696718,-0.006435424,-0.18756169,0.06930593,-0.009034187,0.04813523
-0.011560019,-0.018171098,-0.014129538,-0.020208314,-0.016384734,-0.012481619,-0.06050489,-0.0067936834,-0.0058808476,-0.00737313
-0.007047713,-0.0022867387,-0.006886352,-0.009514581,-0.028756965,-0.0016646832,-0.0070792623,-0.008784041,-0.004260365,-0.012940634
0.0,0.0,0.0,-0.08446397,-0.04858689,-0.042228863,-0.008647107,0.002078399,-0.0011620224,-0.029152133
0.0005140547,0.001540158,0.002723746,0.0005113464,0.0015408117,0.0027259607,0.0005123727,0.0015422814,0.0027252864,0.00069336523
-0.07395067,-0.07025216,-0.06362343,-0.07395655,-0.077968076,-0.075398535,-0.045676757,-0.0523572,-0.06022213,-0.035085633
0.03666182,0.02598851,-0.0035358947,0.0071264394,0.012959428,0.011607034,-0.013477523,0.002867967,0.014290316,0.0058317427
-0.0014633238,-0.022467785,-0.012954146,-0.02656518,-0.06737389,-0.036877498,-0.05439882,-0.037266687,-0.029584676,-0.030318249
0.0025188923,0.0032726899,0.0,0.0025724769,0.00030194968,0.0,0.0021674186,-0.003951825,0.0,0.00013587736
-0.0020173844,-0.00069957227,0.0023948327,0.0015270524,0.0049941503,0.010265596,0.02059433,0.022252504,-0.021031823,0.0022473675
-0.039254524,-0.02966544,-0.033537507,-0.037165076,-0.024829447,-0.024211809,-0.039887838,-0.0087072775,-0.021856226,-0.011173251
0.007137358,-0.015829494,-0.014233006,0.045057252,-0.0066556856,-0.00032573752,-0.062356293,-0.09421626,-0.054168805,-0.0029950584
0.025397874,0.023782909,0.018821482,0.027133502,0.026110724,0.022963878,0.025997601,0.02531105,0.022960795,0.011749825
-0.011315875,-0.0066689905,-0.007342985,-0.064867854,-0.020764545,-0.016487712,0.015667234,-0.018849425,-0.011088481,-0.009344045
-0.04637725,-0.05025228,-0.049443256,-0.042988695,-0.044725075,-0.04306486,-0.058134258,-0.052817866,-0.057250503,-0.020126283
-0.018883966,0.00013918057,-0.0029083453,-0.0069330633,0.010840572,-0.0042585284,-0.007115517,-0.000562869,-0.008028578,0.0048782574
-0.00583975,-0.004964728,-0.0036296751,-0.0056573385,-0.004921769,-0.0037563387,-0.0056804437,-0.004826935,-0.0037754327,-0.002214796
0.0024314541,0.0010679513,-0.00472907,0.0030677281,0.0011329427,-0.010805152,0.009328455,0.012346696,-0.055651158,0.0005098242
-0.011878565,-0.010587423,-0.010467284,-0.008495902,-0.014857673,-0.010710375,-0.023522688,-0.019235298,-0.00657257,-0.0066859527
-0.01357165,-0.013079554,-0.013810456,-0.04518214,-0.037210375,-0.0309906,-0.011798739,-0.03228858,-0.056251824,-0.016744668
-0.012878526,-0.026045647,-0.021174252,-0.02050241,0.0044694077,-0.012489907,0.00206439,-0.06146384,-0.0014405781,0.0020112335
-0.00015820563,0.0002094172,-0.00062438473,-0.012901563,-0.011350017,-0.010103557,-0.0058264807,-0.0022187196,-0.00013358891,-0.0051075076
-0.056338273,-0.05178839,-0.07008489,-0.17895353,-0.031259365,-0.10668757,-0.025437921,-0.049220026,-0.004161574,-0.014066714
-0.019318609,-0.010683428,-0.093599156,-0.05025228,-0.049443256,-0.05205919,-0.044725075,-0.04306486,-0.023923203,-0.022249464
-0.02156727,-0.020011032,-0.017980557,-0.027071213,-0.024286695,-0.020484654,-0.03035445,-0.027559813,-0.022945069,-0.010929013
-0.04858689,-0.042228863,-0.050243914,0.002078399,-0.0011620224,-0.004797153,0.017524984,-0.021835491,0.05406403,-0.00052291004
-0.011998578,-0.011842944,-0.015094646,-0.009180572,-0.00073277764,-0.0033510665,0.014515879,0.0011069309,-0.0051392,-0.00032974992
-0.002660295,-0.0016921088,-0.0005981885,-0.0027111564,-0.0015542973,-0.0006006472,-0.0026947744,-0.0016688742,-0.0005772803,-0.00069943373
-0.028756965,-0.0016646832,-0.006579004,-0.008784041,-0.004260365,-0.006615402,-0.012167141,-0.0065759756,-0.006262729,-0.0019171642
0.014361184,0.021071475,0.024422057,0.0019226335,0.0069095455,0.010237077,-0.03196934,-0.018095095,0.03666182,0.0031092954
-0.006255418,-0.00311248,-0.0034738127,-0.0043846695,-0.017541494,-0.0020844233,0.0016987098,-0.0018659637,-0.0040109796,-0.007893672
-0.06486821,-0.049363635,-0.017057564,-0.013334032,-0.013034266,-0.023779465,-0.06586903,-0.0069221873,-0.019066159,-0.0058654197
-0.00084614754,8.2962215e-06,0.0015877411,-0.0011145789,0.00013704225,0.00031822547,-0.0012688972,-0.0005974248,-0.00068616495,6.1669016e-05
-0.13468602,-0.106411345,-0.10357822,-0.09122429,-0.08065404,-0.007457599,-0.04083985,-0.037062407,-0.035274476,-0.03629432
-0.032897778,-0.002328448,-0.008539259,-0.021094427,-0.018301293,0.00016773865,-0.052016005,-0.014728807,-0.06009703,-0.008235582
-0.057037763,-0.042988695,-0.044725075,-0.017640198,-0.058134258,-0.052817866,-0.015700582,-0.031273097,-0.028038293,-0.026160415
-0.3617188,0.054265127,-0.039887838,0.05037845,0.09448203,-0.0074425414,-0.026167303,0.1880544,0.07686581,0.04251691
-0.07226226,-0.05016549,-0.03404072,-0.09865932,-0.06935921,-0.08297012,-0.010397278,-0.024263434,-0.027211681,-0.031211644
-0.010992756,0.0037364867,0.0076928046,-0.0015254337,-0.001823293,-0.003642397,-0.0866125,-0.008142639,-0.007041229,-0.00082048186
0.04582279,-0.0071412176,0.056425735,-0.008027211,0.008451663,0.011039488,0.008999243,0.0054945797,-0.048161976,0.0038032483
-0.008539259,-0.00909787,0.0071264394,0.00016773865,-0.011889577,-0.013477523,-0.06009703,-0.0126770735,-0.018436655,-0.0053503094
0.0015658764,0.0025827028,0.004152673,0.001503028,0.0025726138,0.005327969,0.001667453,0.002813805,0.0056934915,0.0011576762
0.01931424,0.010726697,-0.007062437,0.013986115,-0.010339854,-0.010307261,-0.0037969435,-0.015940499,-0.020441588,-0.004652934
-0.05331702,-0.05140387,-0.010736704,-0.00025989674,-0.003971504,-0.0102421455,0.012295313,-0.013693452,0.0031150002,-0.0017871768
0.055309344,0.05279655,0.049497705,-0.10062387,-0.0860455,-0.07346679,0.007892173,-0.012329258,-0.016777672,-0.038720477
-0.009837958,0.0040592887,-0.047272585,-0.008204397,-0.003028172,-0.0024340353,-0.006243095,0.0019049421,-0.0015812642,-0.0013626774
0.00050836615,0.001531383,0.0027145483,0.00050705485,0.0015331991,0.0027166419,0.0005075447,0.0015353039,0.002720547,0.0006899396
-0.020344399,-0.0138999075,-0.0122924745,-0.06520908,-0.059732296,-0.034917504,-0.0021309108,-0.0050088987,-0.016387664,-0.026879532
0.004112482,0.0016882494,0.0026427507,-0.05941814,-0.053810358,-0.0050519984,0.000116149895,-0.0049636243,-0.005303407,-0.02421466
-0.024211653,-0.028290488,-0.018325038,-0.059607074,-0.059516087,-0.039222308,-0.019226916,-0.02095794,-0.022314284,-0.026782239
0.0442804,0.03605762,0.030228164,-0.085633285,-0.071453534,-0.04095699,-0.0029083453,-0.013054103,-0.012209479,-0.03215409
-0.00958205,-0.025405262,-0.026459765,-0.009074907,-0.024770213,-0.02828278,-0.007639382,-0.022548558,-0.02656775,-0.011146596
-0.013834842,-0.012820832,-0.01282759,-0.018470258,-0.019344948,-0.015305795,-0.015031904,-0.014194451,-0.014174573,-0.008705227
-0.004876541,-0.0038417084,-0.0027648164,-0.0048843473,-0.0038702386,-0.0027871625,-0.004937049,-0.003910793,-0.0028188527,-0.0017416073
-0.023779465,-0.007191754,-0.032621786,-0.019066159,-0.020556621,-0.0027475338,-0.022357818,-0.0085537275,-0.055361517,-0.00925048
-0.016777672,-0.018883966,0.00013918057,-0.011702955,-0.0069330633,0.010840572,-0.008386625,-0.007115517,-0.000562869,-0.0031198785
-0.013156474,-0.013741527,-0.023031991,-0.004982995,-0.004888499,-0.007902235,-0.057283577,-0.07047668,-0.097858906,-0.0021998247
-0.0016385801,-0.0005324781,0.0003889054,-0.0015570857,-0.00059626624,0.00022957474,-0.0013511516,-0.00075139105,0.0004236251,-0.0002683198
-0.0026286934,-0.0015831348,-0.0005144719,-0.002627533,-0.0015779249,-0.00052065775,-0.002633851,-0.0015792847,-0.00052913465,-0.0007100662
-0.01572641,0.009572236,-0.06486821,-0.015180776,-0.009503174,-0.013334032,0.021282434,-0.10712904,-0.06586903,-0.004276428
-0.012329258,-0.016777672,-0.018883966,-0.012290157,-0.011702955,-0.0069330633,-0.010248549,-0.008386625,-0.007115517,-0.0052663297
-0.014252409,0.0033151954,-0.033204954,3.4200028e-05,0.0044187214,0.0052409098,-0.009663459,-0.00865023,-0.0067263935,0.0019884247
0.0081080785,0.0043839104,-0.0016793339,0.017308518,-0.0584573,-0.058270026,0.006242929,0.003180869,-0.00061088987,-0.026305784
-0.048310153,-0.019212056,-0.010569707,-0.030391723,-0.020770665,-0.0026334748,-0.018084623,-0.015699483,-0.049275693,-0.009346799
-0.04552479,-0.051615223,-0.059607074,-0.018420734,-0.018347383,-0.019226916,-0.019927941,-0.013405964,-0.014680721,-0.008256322
-0.06776661,-0.06925756,-0.06892091,-0.067149505,-0.06844118,-0.06838639,-0.07124655,-0.0673403,-0.064672776,-0.030798532
-0.00050049834,-0.004653899,-0.0031546708,-0.0060881004,-0.004644703,-0.0029717702,-0.0052748723,-0.004172137,-0.003082307,-0.0020901163
-0.0015862472,-0.00053886883,0.0005085319,-0.0015909281,-0.0005400814,0.00050836615,-0.0015927665,-0.00054121204,0.00050705485,-0.00024303663
-0.0050848797,-0.0038929936,-0.0027180426,-0.0050572604,-0.0038067028,-0.0027500372,-0.004876541,-0.0038417084,-0.0027648164,-0.0017130162
0.0076455083,-0.07797395,-0.0037266389,-0.024173783,0.006578099,-0.018007737,0.0041154996,-0.027824484,0.0034777336,0.0029601445
-0.01947571,-0.0010627396,0.0016912632,-0.012191581,-0.09396949,-0.005538244,-0.017559424,0.0045881793,-0.0067268647,-0.04228627
-0.0120430775,-0.0023249313,-0.0041741505,-0.0021388326,-0.0050848797,-0.0038929936,-0.0065539572,-0.0050572604,-0.0038067028,-0.0022881958
-0.081508085,-0.06610269,-0.04292955,-0.06843214,-0.0637947,-0.055129807,-0.06817801,-0.059211824,-0.051339407,-0.028707616
-0.0067263935,-0.0058256527,-0.0053803814,-0.005922133,-0.005557444,-0.005286702,-0.004854193,-0.011040217,-0.0054090843,-0.0025008498
-0.015943957,-0.0042323824,0.0007156078,-0.007204568,0.0017142221,0.0022389125,-0.015314229,0.0003738068,-0.004011553,0.00077139994
-0.019395486,-0.03523872,-0.04552479,0.005737737,-0.016946606,-0.018420734,-0.01878962,-0.021448284,-0.019927941,-0.007625973
-0.0076712407,-0.0087737385,-0.0036417535,-0.046385266,-0.006727252,-0.0097831,0.0018747076,-0.0047502536,-0.0086276885,-0.0030272633
-0.00417112,-0.0015333667,-8.247793e-05,0.03605762,0.030228164,0.026231073,-0.071453534,-0.04095699,-0.034200665,0.013602673
0.041032687,0.010656953,-0.00032046437,-0.006606087,-0.017429415,-0.025133297,-0.012627378,-0.032897778,-0.002328448,-0.007843236
-0.091603264,-0.08450979,-0.07395067,-0.035927743,-0.050822634,-0.07395655,-0.019000117,-0.03472089,-0.045676757,-0.022870185
-0.07625842,-0.014543086,-0.017640198,-0.019234378,-0.0827651,-0.015700582,-0.019287918,-0.0024839304,-0.012862064,-0.037244294
-0.02370073,-0.021231703,-0.019173693,-0.0039506145,0.004389845,-0.0072667077,0.03280251,0.040891394,0.03162252,0.0019754302
-0.015502019,-0.008492179,-0.0068782177,-0.014873594,-0.0017286437,-0.0035596378,-0.007985268,-0.005655173,-0.035376955,-0.0007778896
-0.0088130385,-0.007433683,-0.005696184,-0.008929165,-0.0075325835,-0.005912496,-0.0019924762,-0.0073455325,-0.005775893,-0.0033896626
-0.018260023,-0.014018025,-0.009976834,-0.0064240135,-0.015377536,-0.019501284,-0.01810247,-0.012826342,-0.009554612,-0.006919891
-0.028290488,-0.018325038,-0.005846508,-0.059516087,-0.039222308,-0.039541006,-0.02095794,-0.022314284,-0.020683676,-0.017650038
0.002750067,0.0043583224,0.0,0.0027736127,0.0021550115,0.0,0.0026305392,0.0017574169,0.0,0.0009697552
-0.0411883,-0.09986091,-0.12923956,-0.027935863,-0.035403937,-0.039488554,-0.021675557,-0.028186738,-0.08369398,-0.015931772
-0.011702955,-0.0069330633,0.010840572,-0.008386625,-0.007115517,-0.000562869,-0.008365214,-0.023542987,-0.02421374,-0.0032019825
-0.003779851,-0.025529895,-0.031004628,-0.008679885,-0.01675177,-0.013156474,-0.015829494,-0.014233006,-0.004982995,-0.0075382963
-0.08917476,-0.08441359,-0.081943005,-0.06362343,-0.062680356,-0.07209805,-0.075398535,-0.07952702,-0.07766948,-0.02820616
0.00021518767,0.0023283586,-0.0023485422,7.6808035e-05,0.0014748275,-0.004349932,0.0009047985,0.00020774454,0.0010124557,0.00066367234
-0.09986091,-0.12923956,-0.13584349,-0.035403937,-0.039488554,-0.043446004,-0.028186738,-0.08369398,-0.10830495,-0.017769849
-0.015956402,0.00044966303,-0.0045270715,-0.0047726873,-0.0033417419,-0.0073620863,4.936941e-05,-0.009230681,-0.0075555425,-0.0015037837
0.0027342709,0.0028805193,0.0,0.0027347468,0.0028752815,0.0,0.0027378816,0.002873851,0.0,0.0012938767
-0.012515381,-0.013031915,-0.012280988,-0.013717929,-0.01775197,-0.0062867086,-0.007293433,-0.00683387,-0.009192152,-0.007988386
-0.011915553,-0.010733178,-0.0104603395,-0.0024831593,-0.0071801282,-0.02573103,0.010403572,0.011064681,-0.000890824,-0.0032310577
-0.006989058,-0.0006046165,-0.0070392825,0.008779278,-0.00684477,-0.007110689,0.00044966303,-0.0045270715,-0.006971663,-0.0030801464
-0.0026642298,-0.0015934408,-0.0005358793,-0.0026588403,-0.0015948396,-0.0005371254,-0.0026675798,-0.0016000513,-0.0005400907,-0.0007176778
-0.0062641352,-0.0054632714,-0.0052748723,-0.0070880065,-0.0062073357,-0.005343345,-0.008634388,-0.006294599,-0.005362221,-0.002793301
-0.07049458,-0.088113725,-0.07250595,-0.05424009,-0.11395561,-0.049588293,-0.018125802,-0.07469313,-0.024611978,-0.05128002
-0.0042585284,-0.01143077,-0.0034023747,-0.008028578,-0.0057471693,-0.0066428147,-0.0064690895,-0.015208222,-0.017408062,-0.0025862262
-0.029017556,-0.033095717,-0.022664944,-0.011842944,-0.015094646,-0.013389598,-0.00073277764,-0.0033510665,-0.0029165624,-0.0067925905
-0.0015948396,-0.0005371254,0.0005113464,-0.0016000513,-0.0005400907,0.0005123727,-0.0016071443,-0.00053883344,0.0005114805,-0.00024304082
-0.0015136823,-0.0005274825,0.0005248338,-0.0015726574,-0.0005503148,0.0005162358,-0.0015599821,-0.00050715357,0.0005296767,-0.00024764164
0.0,-0.17146596,-0.014099669,0.0,-0.1804161,0.08159336,0.0,0.006698407,0.051239848,-0.108249664
